Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,event,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,sz_left,sz_right,sz_back,sz_front,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,enum,enum,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497128,5671909,Foul,Carlos Ruiz walks.  ,Walk,FF,S,92.4,83.6,3.14,1.45,-1,1,0,1,-1.64,14.14,2,-0.319,3.388,0,1.24,50,6.422,-3.569,-135.247,-6.836,-2.98,34.539,-6.383
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497128,5671910,Ball,Carlos Ruiz walks.  ,Walk,FF,B,91.7,83.7,3.14,1.45,-1,1,0,1,-2.7,11.59,3,0.881,3.447,0,1.404,50,6.386,-0.458,-134.381,-5.661,-4.877,31.924,-11.122
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497129,5671911,Called Strike,Chase Utley flies out to right fielder Yasiel Puig.  ,Flyout,FF,S,92.9,83.6,3.51,1.63,-1,1,0,1,-3.8,12.96,2.9,0.617,2.466,0,1.406,50,6.25,-0.787,-135.949,-8.452,-6.934,36.975,-8.479
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497129,5671912,"In play, out(s)",Chase Utley flies out to right fielder Yasiel Puig.  ,Flyout,SL,X,87.2,79.4,3.51,1.63,-1,1,0,1,-3.1,5.7,6.1,0.95,2.835,0,1.572,50,6.454,-0.552,-127.777,-4.51,-5.039,30.362,-22.834
Clayton Kershaw,477132,Marlon Byrd,407781,R,19677,1497130,5671913,"In play, out(s)",Marlon Byrd pops out to first baseman Adrian Gonzalez in foul territory.  ,Pop Out,FF,X,92.4,83.4,3.39,1.56,-1,1,0,1,-2.12,11.93,2.9,-0.239,3.661,0,1.398,50,6.373,-3.61,-135.415,-5.212,-3.842,35.744,-10.436
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497131,5671914,Called Strike,Ryan Howard called out on strikes.  ,Strikeout,SL,S,86.5,80.3,3.7,1.75,-1,1,0,1,-3.91,5.42,6.1,0.854,3.067,0,1.744,50,6.329,-0.958,-126.775,-3.55,-6.393,24.627,-23.239
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497131,5671915,Foul,Ryan Howard called out on strikes.  ,Strikeout,FF,S,93,84.1,3.7,1.75,-1,1,0,1,-2.45,12.5,2.7,-0.1,2.946,0,1.385,50,6.33,-3.112,-136.185,-7.305,-4.501,35.885,-9.122
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497131,5671916,Called Strike,Ryan Howard called out on strikes.  ,Strikeout,FF,S,93.5,85.4,3.7,1.75,-1,1,0,1,-0.8,13.17,2.2,-0.646,2.229,0,1.16,50,6.259,-4.577,-136.795,-9.469,-1.506,32.801,-7.38
Clayton Kershaw,477132,John Mayberry,460055,R,19677,1497136,5671927,Foul,John Mayberry flies out softly to center fielder Andre Ethier.  ,Flyout,FF,S,92.2,83.9,3.61,1.66,-1,1,0,1,-0.73,13.69,2.1,-0.253,2.779,0,1.516,50,6.285,-4.436,-134.94,-7.929,-1.319,33.115,-7.195
Clayton Kershaw,477132,John Mayberry,460055,R,19677,1497136,5671928,"In play, out(s)",John Mayberry flies out softly to center fielder Andre Ethier.  ,Flyout,FF,X,92.1,83,3.61,1.66,-1,1,0,1,1.22,11.56,2.9,-0.018,3.515,0,1.582,50,6.3,-4.637,-134.864,-5.201,2.202,35.647,-11.295
Clayton Kershaw,477132,Fausto Carmona,433584,R,19677,1497137,5671929,Called Strike,Roberto Hernandez strikes out swinging.  ,Strikeout,FF,S,91.7,83.4,3.53,1.65,-1,1,0,1,-1.2,10.2,3.5,-0.04,3.092,0,1.567,50,6.195,-3.827,-134.369,-5.569,-2.156,33.403,-13.746
Clayton Kershaw,477132,Fausto Carmona,433584,R,19677,1497137,5671930,Called Strike,Roberto Hernandez strikes out swinging.  ,Strikeout,FF,S,92.3,84.8,3.53,1.65,-1,1,0,1,-2.01,10.59,3.4,-0.674,1.908,0,1.468,50,6.206,-4.999,-134.93,-9.047,-3.695,30.589,-12.658
Clayton Kershaw,477132,Fausto Carmona,433584,R,19677,1497137,5671931,Swinging Strike,Roberto Hernandez strikes out swinging.  ,Strikeout,FF,S,93.3,85,3.53,1.65,-1,1,0,1,2.06,9.5,3.7,0.405,2.024,0,1.582,50,6.236,-3.872,-136.492,-8.597,3.843,33.793,-14.409
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497138,5671932,Called Strike,Jimmy Rollins pops out to second baseman Dee Gordon.  ,Pop Out,FF,S,92.7,84.6,3.34,1.51,-1,1,0,1,0.48,9.84,3.6,-0.404,1.769,0,1.286,50,6.145,-4.667,-135.614,-9.024,0.884,33.197,-14.001
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497138,5671933,Ball,Jimmy Rollins pops out to second baseman Dee Gordon.  ,Pop Out,CH,B,89.5,82.1,3.34,1.51,-1,1,0,1,5.04,10.13,4.4,0.968,0.947,0,1.666,50,6.068,-3.479,-130.833,-10.327,8.654,29.762,-14.693
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497138,5671934,"In play, out(s)",Jimmy Rollins pops out to second baseman Dee Gordon.  ,Pop Out,CH,X,88.5,80.6,3.34,1.51,-1,1,0,1,4.88,10.86,4.1,0.439,2.729,0,1.694,50,6.204,-4.805,-129.575,-6.118,8.194,30.298,-13.865
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671991,Ball,Carlos Ruiz walks.  ,Walk,SI,B,90.6,83.4,3.51,1.63,-1,1,0,1,-9.97,6.34,6.3,-0.401,2.918,0,-0.547,50,6.08,3.773,-132.804,-4.309,-17.752,29.163,-20.803
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671992,Called Strike,Carlos Ruiz walks.  ,Walk,SI,S,90.4,83.8,3.51,1.63,-1,1,0,1,-9.41,4.37,6.8,-1.929,2.863,0,-0.928,50,6.053,0.584,-132.581,-3.724,-16.81,27.502,-24.295
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671993,Ball,Carlos Ruiz walks.  ,Walk,SI,B,90,83.9,3.51,1.63,-1,1,0,1,-10.62,5.67,6.7,-0.471,2.106,0,-0.579,50,5.975,3.894,-131.75,-5.897,-18.875,25.027,-22.02
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671994,Called Strike,Carlos Ruiz walks.  ,Walk,FF,S,94.1,86.8,3.14,1.45,-1,1,0,1,-3.17,12.08,2.8,-0.235,1.751,0,1.419,50,6.235,-3.376,-137.63,-10.54,-6.08,30.484,-8.932
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671995,Ball,Carlos Ruiz walks.  ,Walk,SL,B,90.2,84.6,3.14,1.45,-1,1,0,1,-1.86,4.83,5.7,-0.14,1.085,0,1.866,50,6.059,-4.623,-131.945,-8.553,-3.32,24.363,-23.468
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671996,Foul,Carlos Ruiz walks.  ,Walk,SL,S,88.5,82.6,3.14,1.45,-1,1,0,1,-3.82,3.96,6.6,-0.504,1.248,0,1.594,50,6.206,-4.105,-129.532,-7.775,-6.54,25.422,-25.321
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671997,Foul,Carlos Ruiz walks.  ,Walk,FF,S,93.8,85.7,3.14,1.45,-1,1,0,1,1.79,11.6,2.5,0.325,3.441,0,1.598,50,6.269,-4.07,-137.416,-5.783,3.397,32.603,-10.093
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497154,5671998,Ball In Dirt,Carlos Ruiz walks.  ,Walk,SL,B,87.5,81.5,3.14,1.45,-1,1,0,1,-4.11,1.49,7.8,0.349,0.707,0,1.717,50,6.101,-2.111,-128.076,-7.804,-6.853,25.786,-29.614
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497155,5671999,Foul,Chase Utley doubles (20) on a sharp line drive to left fielder Carl Crawford.   Carlos Ruiz to 3rd.  ,Double,FF,S,93.5,85.7,3.51,1.63,-1,1,0,1,-3.57,12.53,2.7,-0.906,3.157,0,1.357,50,6.294,-4.851,-136.835,-6.889,-6.735,31.57,-8.451
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497155,5672000,"In play, no out",Chase Utley doubles (20) on a sharp line drive to left fielder Carl Crawford.   Carlos Ruiz to 3rd.  ,Double,FF,X,94.4,88,3.51,1.63,-1,1,0,1,-0.27,8.22,3.5,-0.476,3.288,0,1.327,50,6.315,-4.855,-138.239,-5.403,-0.53,26.638,-15.966
Clayton Kershaw,477132,Marlon Byrd,407781,R,19677,1497156,5672001,Swinging Strike,"Marlon Byrd strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,89.2,83,3.39,1.56,-1,1,0,1,-4.65,3.12,6.8,-0.117,1.791,0,1.451,50,6.392,-2.488,-130.643,-6.719,-8.069,26.565,-26.689
Clayton Kershaw,477132,Marlon Byrd,407781,R,19677,1497156,5672002,Swinging Strike,"Marlon Byrd strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,88.5,82.6,3.39,1.56,-1,1,0,1,-3.19,4.38,6.3,0.011,1.49,0,1.536,50,6.24,-2.848,-129.589,-7.404,-5.477,25.01,-24.586
Clayton Kershaw,477132,Marlon Byrd,407781,R,19677,1497156,5672003,Swinging Strike (Blocked),"Marlon Byrd strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,88.3,81.3,3.39,1.56,-1,1,0,1,-4.22,4.24,6.8,0.146,0.744,0,1.638,50,6.181,-2.4,-129.197,-8.893,-7.067,29.243,-24.999
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672004,Foul,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,93.4,84.5,3.7,1.75,-1,1,0,1,-0.27,14.04,1.7,0.625,3.374,0,1.429,50,6.38,-2.061,-136.847,-6.936,-0.499,35.63,-5.993
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672005,Foul,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,93.9,86.2,3.7,1.75,-1,1,0,1,-1.13,12.66,2.1,0.477,2.932,0,1.546,50,6.286,-2.502,-137.469,-7.633,-2.149,31.182,-7.925
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672006,Ball In Dirt,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,B,89,81.5,3.7,1.75,-1,1,0,1,-4.48,3.24,7.2,-0.424,0.393,0,1.497,50,6.161,-3.421,-130.105,-9.49,-7.546,31.556,-26.638
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672007,Ball,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,B,88.2,81,3.7,1.75,-1,1,0,1,-2.13,4.43,6.1,-0.142,3.997,0,1.691,50,6.489,-3.966,-129.335,-1.513,-3.593,28.333,-24.637
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672008,Foul,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,94.1,86.3,3.7,1.75,-1,1,0,1,-2.5,11.04,3,-0.381,2.409,0,1.443,50,6.207,-4.071,-137.756,-8.276,-4.774,32.242,-11.008
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672009,Ball,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,CU,B,73.9,68.1,3.7,1.75,-1,1,0,1,-1.63,-8.2,14.5,1.2,1.941,0,1.208,50,6.678,0.43,-108.456,-0.241,-1.899,22.602,-41.666
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672010,Foul,"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,94.1,84.4,3.7,1.75,-1,1,0,1,-2.98,15.08,1.9,0.746,2.818,0,1.61,50,6.231,-1.288,-137.793,-8.443,-5.565,38.72,-3.933
Clayton Kershaw,477132,Ryan Howard,429667,L,19677,1497157,5672011,Swinging Strike (Blocked),"Ryan Howard strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,87.3,79.3,3.7,1.75,-1,1,0,1,-2.17,4.47,6.9,0.393,0.992,0,1.704,50,6.231,-2.573,-127.751,-8.099,-3.499,32.1,-24.886
Clayton Kershaw,477132,Darin Ruf,573131,R,19677,1497158,5672012,Called Strike,"Darin Ruf strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,S,93.2,84.8,3.61,1.74,-1,1,0,1,-1.01,12.73,2.4,0.334,2.094,0,1.374,50,6.235,-2.432,-136.293,-9.5,-1.88,33.609,-8.472
Clayton Kershaw,477132,Darin Ruf,573131,R,19677,1497158,5672013,Ball,"Darin Ruf strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,B,93.5,86.2,3.61,1.74,-1,1,0,1,-0.81,12.1,2.5,-0.088,1.503,0,1.596,50,6.133,-4.26,-136.602,-10.788,-1.535,29.729,-9.202
Clayton Kershaw,477132,Darin Ruf,573131,R,19677,1497158,5672014,Ball,"Darin Ruf strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,FF,B,93.4,85.7,3.61,1.74,-1,1,0,1,-0.41,11.6,2.6,-1.034,2.786,0,1.35,50,6.278,-6.278,-136.654,-7.501,-0.768,31.335,-10.253
Clayton Kershaw,477132,Darin Ruf,573131,R,19677,1497158,5672015,Swinging Strike,"Darin Ruf strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,85.4,78.3,3.61,1.74,-1,1,0,1,-5.69,2.1,8.1,0.138,2.08,0,1.548,50,6.339,-1.653,-125.151,-4.596,-8.896,28.614,-28.812
Clayton Kershaw,477132,Darin Ruf,573131,R,19677,1497158,5672016,Swinging Strike (Blocked),"Darin Ruf strikes out swinging, catcher A.  J.   Ellis to first baseman Adrian Gonzalez.  ",Strikeout,SL,S,84.8,78,3.61,1.74,-1,1,0,1,-6.68,1.6,8.7,-0.23,0.614,0,1.511,50,6.275,-2.132,-124.11,-7.696,-10.262,28.298,-29.643
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672033,Foul,"Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.7,84,3.34,1.51,-1,1,0,1,-0.08,11.42,3,-0.543,2.16,0,1.287,50,6.34,-4.802,-134.099,-8.865,-0.149,30.902,-11.446
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672034,Ball,"Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,CH,B,88,81,3.34,1.51,-1,1,0,1,5.23,9.98,4.7,-0.085,0.922,0,1.592,50,6.133,-5.968,-128.52,-10.145,8.708,27.596,-15.475
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672035,Ball,"Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,B,92.5,84.6,3.34,1.51,-1,1,0,1,-1.19,12.81,2.6,-1.145,1.478,0,1.326,50,6.264,-6.155,-135.124,-11.09,-2.183,32.014,-8.644
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672036,Ball,"Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,B,93.4,85.4,3.34,1.51,-1,1,0,1,-0.1,10.41,3,0.147,3.419,0,1.576,50,6.358,-3.812,-136.815,-5.585,-0.187,32.528,-12.524
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672037,Swinging Strike,"Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,S,93.2,85.1,3.34,1.51,-1,1,0,1,-1.47,10.48,3.3,-0.599,2.199,0,1.524,50,6.222,-5.179,-136.398,-8.434,-2.736,33.165,-12.587
Clayton Kershaw,477132,Jimmy Rollins,276519,R,19677,1497164,5672038,"In play, out(s)","Jimmy Rollins grounds out, third baseman Chone Figgins to first baseman Adrian Gonzalez.  ",Groundout,FF,X,93.5,85,3.34,1.51,-1,1,0,1,-0.23,12.88,2.3,0.36,1.931,0,1.67,50,6.205,-3.433,-136.677,-9.951,-0.429,34.295,-8.098
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672039,Ball,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,SL,B,88.5,82.2,3.14,1.45,-1,1,0,1,-5.1,4.79,6.4,0.028,1.472,0,1.565,50,6.41,-2.237,-129.507,-7.966,-8.684,26.329,-23.94
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672040,Swinging Strike,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,SL,S,88.1,80.1,3.14,1.45,-1,1,0,1,-4.8,3.87,7.2,-0.442,1.211,0,1.661,50,6.2,-3.736,-128.886,-7.469,-7.883,32.446,-25.731
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672041,Swinging Strike,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,SL,S,88.2,82.1,3.14,1.45,-1,1,0,1,-2.44,1.88,7.3,0.073,1.307,0,1.718,50,6.304,-3.392,-129.18,-7.094,-4.132,26.212,-28.918
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672042,Foul,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,SL,S,88.8,82.8,3.14,1.45,-1,1,0,1,-4.52,2.53,7.1,0.388,1.497,0,1.859,50,6.199,-2.275,-130.112,-6.714,-7.781,26,-27.746
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672043,Ball,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,FF,B,94.3,85.1,3.14,1.45,-1,1,0,1,-0.27,11.42,2.8,-1.34,2.415,0,1.419,50,6.145,-7.34,-137.873,-8.076,-0.5,37.548,-10.648
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672044,Ball,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,FF,B,94.5,85.4,3.14,1.45,-1,1,0,1,0.72,13.39,1.9,1.257,2.675,0,1.723,50,6.204,-1.514,-138.286,-8.323,1.363,36.498,-6.673
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672045,Foul,Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,SL,S,86.7,80.1,3.14,1.45,-1,1,0,1,-2.74,2.88,7.2,0.213,2.184,0,1.53,50,6.291,-2.407,-127.023,-4.82,-4.472,26.64,-27.399
Clayton Kershaw,477132,Carlos Ruiz,434563,R,19677,1497165,5672046,"In play, out(s)",Carlos Ruiz lines out to center fielder Andre Ethier.  ,Lineout,FF,X,93.6,85.5,3.14,1.45,-1,1,0,1,-0.41,13.68,1.9,-0.044,2.334,0,1.539,50,6.234,-4.117,-136.903,-9.317,-0.772,32.826,-6.371
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497166,5672047,Called Strike,Chase Utley pops out to third baseman Chone Figgins in foul territory.  ,Pop Out,FF,S,93.6,85.6,3.51,1.63,-1,1,0,1,-0.06,13.55,2,0.258,1.914,0,1.539,50,6.189,-3.431,-136.851,-10.284,-0.107,32.481,-6.619
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497166,5672048,Called Strike,Chase Utley pops out to third baseman Chone Figgins in foul territory.  ,Pop Out,CU,S,74.8,69.1,3.51,1.63,-1,1,0,1,-4.89,-10.01,15,0.053,2.512,0,1.278,50,6.616,-1.272,-109.706,1.416,-5.87,22.134,-44.113
Clayton Kershaw,477132,Chase Utley,400284,L,19677,1497166,5672049,"In play, out(s)",Chase Utley pops out to third baseman Chone Figgins in foul territory.  ,Pop Out,FF,X,93.4,85.3,3.51,1.63,-1,1,0,1,-0.03,11.87,2.4,-0.522,3.89,0,1.344,50,6.362,-5.009,-136.847,-4.834,-0.062,32.746,-9.794
Clayton Kershaw,477132,Ryan Ludwick,407886,R,19745,1502232,5691689,Foul,Ryan Ludwick strikes out swinging.  ,Strikeout,FF,S,92.2,84.9,3.59,1.72,-1,1,0,1,1.2,11.14,3,-0.41,1.997,0,1.554,50,5.935,-5.643,-134.836,-8.3,2.213,29.536,-11.609
Clayton Kershaw,477132,Ryan Ludwick,407886,R,19745,1502232,5691690,Called Strike,Ryan Ludwick strikes out swinging.  ,Strikeout,CU,S,72.5,66.6,3.79,1.72,-1,1,0,1,-3.59,-8.17,14.8,0.563,3.251,0,1.584,50,6.545,-1.158,-106.35,3.042,-4.041,21.179,-41.3
Clayton Kershaw,477132,Ryan Ludwick,407886,R,19745,1502232,5691691,Ball,Ryan Ludwick strikes out swinging.  ,Strikeout,FF,B,89.9,82.9,3.58,1.72,-1,1,0,1,-1.48,7.37,5,0.838,0.993,0,1.833,50,5.966,-2.082,-131.456,-9.183,-2.574,28.591,-19.235
Clayton Kershaw,477132,Ryan Ludwick,407886,R,19745,1502232,5691692,Swinging Strike,Ryan Ludwick strikes out swinging.  ,Strikeout,SL,S,88.2,82.1,3.59,1.72,-1,1,0,1,-1.88,4.13,6.4,-0.806,0.87,0,1.481,50,6.004,-5.21,-128.934,-8.175,-3.188,25.5,-25.105
Clayton Kershaw,477132,Brayan Pena,430910,R,19745,1502233,5691693,Foul,Brayan Pena doubles (7) on a soft line drive to right fielder Yasiel Puig.  ,Double,FF,S,91.8,83.9,3.24,1.48,-1,1,0,1,1.82,10.47,3.2,0.245,3.416,0,1.528,50,6.032,-4.018,-134.495,-4.453,3.308,31.319,-13.079
Clayton Kershaw,477132,Brayan Pena,430910,R,19745,1502233,5691694,"In play, no out",Brayan Pena doubles (7) on a soft line drive to right fielder Yasiel Puig.  ,Double,FF,X,92.6,84.6,3.24,1.48,-1,1,0,1,1.63,10.7,3,-0.146,3.575,0,1.613,50,6.01,-5.258,-135.582,-4.183,3.005,31.84,-12.345
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691695,Ball,Zack Cozart strikes out swinging.  ,Strikeout,FF,B,93.2,85.1,3.41,1.52,-1,1,0,1,4.79,11.93,3.2,-0.431,0.976,0,1.483,50,5.874,-6.784,-136.003,-11.242,8.898,32.277,-9.956
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691696,Ball,Zack Cozart strikes out swinging.  ,Strikeout,SL,B,86.8,79.9,3.41,1.52,-1,1,0,1,0.08,6.98,5.3,-0.139,3.651,0,1.492,50,6.265,-4.122,-127.218,-2.442,0.135,26.433,-20.682
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691697,Foul,Zack Cozart strikes out swinging.  ,Strikeout,FF,S,93.9,86,3.35,1.52,-1,1,0,1,-0.41,10.08,3.3,-0.846,1.628,0,1.276,50,5.942,-5.592,-137.292,-9.251,-0.771,32.511,-13.005
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691698,Ball In Dirt,Zack Cozart strikes out swinging.  ,Strikeout,SL,B,86.6,79.8,3.36,1.52,-1,1,0,1,-2.57,2.23,7.7,-0.592,0.637,0,1.526,50,6.007,-4.446,-126.676,-7.654,-4.138,28.143,-28.516
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691699,Swinging Strike,Zack Cozart strikes out swinging.  ,Strikeout,SL,S,85.3,79,3.35,1.52,-1,1,0,1,-4.56,3.46,7.4,-0.207,1.545,0,1.475,50,6.146,-2.687,-124.967,-5.938,-7.194,25.669,-26.64
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502234,5691700,Swinging Strike (Blocked),Zack Cozart strikes out swinging.  ,Strikeout,SL,S,86.9,80.8,3.35,1.52,-1,1,0,1,-3.56,0.46,8.3,-0.752,0.31,0,1.375,50,5.988,-4.17,-127.062,-7.982,-5.818,26.398,-31.352
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502235,5691701,Foul,Homer Bailey called out on strikes.  ,Strikeout,FF,S,93.6,84.9,3.6,1.65,-1,1,0,1,1.67,12.19,2.5,0.356,2.734,0,1.497,50,6.029,-3.644,-136.979,-7.114,3.121,34.918,-9.318
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502235,5691702,Called Strike,Homer Bailey called out on strikes.  ,Strikeout,FF,S,93.7,85.9,3.61,1.65,-1,1,0,1,2.15,10.52,3,-0.734,2.707,0,1.387,50,6.032,-6.483,-137.122,-6.73,4.071,31.782,-12.164
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502235,5691703,Called Strike,Homer Bailey called out on strikes.  ,Strikeout,CU,S,74,67.7,3.45,1.65,-1,1,0,1,-3.65,-9.38,14.9,0.068,3.208,0,1.201,50,6.47,-1.405,-108.527,3.211,-4.257,22.78,-43.053
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502247,5691742,Called Strike,Zack Cozart strikes out on a foul tip.  ,Strikeout,FF,S,91,83.3,3.45,1.52,-1,1,0,1,-1.65,11.56,3,0.161,2.839,0,1.596,50,6.029,-3.202,-133.276,-6.182,-2.945,30.657,-11.456
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502247,5691743,Foul,Zack Cozart strikes out on a foul tip.  ,Strikeout,SL,S,87.6,80.9,3.35,1.52,-1,1,0,1,-3.43,5.27,6.2,0.297,1.654,0,1.645,50,6.095,-2.283,-128.242,-6.611,-5.694,27.28,-23.357
Clayton Kershaw,477132,Zach Cozart,446359,R,19745,1502247,5691744,Foul Tip,Zack Cozart strikes out on a foul tip.  ,Strikeout,SL,S,87.4,81,3.35,1.52,-1,1,0,1,-3.22,4.46,6.4,1.125,1.934,0,2.049,50,6.001,-1.279,-128.055,-5.417,-5.358,25.907,-24.68
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502248,5691745,Called Strike,"Homer Bailey grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,S,93.4,85.5,3.62,1.65,-1,1,0,1,-0.06,11.99,2.6,0.218,1.734,0,1.653,50,5.921,-3.834,-136.671,-9.469,-0.12,32.475,-9.608
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502248,5691746,Ball,"Homer Bailey grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,B,93.4,85.8,3.69,1.92,-1,1,0,1,1.14,11.14,2.9,-0.969,1.211,0,1.501,50,5.708,-7.042,-136.38,-10.015,2.143,30.851,-11.177
Clayton Kershaw,477132,Homer Bailey,456701,R,19745,1502248,5691747,"In play, out(s)","Homer Bailey grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.2,84.6,3.6,1.65,-1,1,0,1,-1.41,11.45,2.9,-0.109,2.292,0,1.447,50,6.002,-3.652,-135.006,-7.786,-2.592,30.827,-11.072
