Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Felix Hernandez,433587,Josh Hamilton,285078,L,18944,1441844,5459905,Called Strike,Josh Hamilton called out on strikes.  ,SI,S,92.9,85,3.65,1.75,-7.07,6.93,5.2,-0.215,1.975,0,-2.195,50,5.834,7.742,-135.796,-6.705,-13.096,32.014,-19.262
Felix Hernandez,433587,Josh Hamilton,285078,L,18944,1441844,5459906,Swinging Strike,Josh Hamilton called out on strikes.  ,SI,S,89.9,83.4,3.65,1.75,-8.78,3.25,7.2,-0.026,0.858,0,-2.145,50,5.799,8.467,-131.354,-7.749,-15.402,26.901,-26.403
Felix Hernandez,433587,Josh Hamilton,285078,L,18944,1441844,5459907,Called Strike,Josh Hamilton called out on strikes.  ,FF,S,94.1,86,3.65,1.75,-1.36,9.97,3.2,-0.647,2.307,0,-2.007,50,5.934,4.166,-137.818,-7.412,-2.596,33.279,-13.105
Felix Hernandez,433587,David Freese,501896,R,18944,1441864,5459959,Ball,"David Freese grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,B,89.2,81.8,3.61,1.62,-9.65,4.39,7.4,0.287,-0.153,0,-1.558,50,5.81,7.917,-130.144,-10.425,-16.355,30.314,-24.66
Felix Hernandez,433587,David Freese,501896,R,18944,1441864,5459960,"In play, out(s)","David Freese grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,X,92,84,3.61,1.62,-7.21,9.13,4.6,-0.254,2.921,0,-1.697,50,5.983,6.297,-134.682,-5.187,-13.111,31.824,-15.491
Felix Hernandez,433587,Mike Trout,545361,R,18944,1441900,5460112,Called Strike,Mike Trout flies out to right fielder Michael Saunders.  ,SI,S,92.8,82.5,3.53,1.58,-10.81,4.65,6.9,-0.803,3.088,0,-1.702,50,5.957,6.05,-135.875,-3.069,-19.411,40.709,-23.743
Felix Hernandez,433587,Mike Trout,545361,R,18944,1441900,5460111,Ball,Mike Trout flies out to right fielder Michael Saunders.  ,SI,B,92.8,84.1,3.53,1.58,-7.9,7.87,5.2,-1.373,3.006,0,-1.651,50,5.999,3.465,-135.945,-4.66,-14.513,34.861,-17.638
Felix Hernandez,433587,Mike Trout,545361,R,18944,1441900,5460113,"In play, out(s)",Mike Trout flies out to right fielder Michael Saunders.  ,FF,X,93.1,85.5,3.53,1.58,-1.78,7.9,4.1,0,2.278,0,-1.886,50,5.907,5.68,-136.211,-6.517,-3.321,31.17,-17.32
Felix Hernandez,433587,Kole Calhoun,594777,L,18944,1441908,5460146,Ball,Kole Calhoun lines out to right fielder Michael Saunders.  ,SI,B,91.2,83.1,3.17,1.53,-9.97,5.6,6.5,-1.764,2.842,0,-2.238,50,6.013,4.633,-133.676,-4.105,-17.785,32.59,-22.106
Felix Hernandez,433587,Kole Calhoun,594777,L,18944,1441908,5460148,"In play, out(s)",Kole Calhoun lines out to right fielder Michael Saunders.  ,SI,X,91.8,83.5,3.17,1.53,-8.78,5.96,6.1,0.362,1.886,0,-1.907,50,5.879,8.968,-134.229,-6.443,-15.761,33.532,-21.399
Felix Hernandez,433587,Kole Calhoun,594777,L,18944,1441908,5460147,Ball,Kole Calhoun lines out to right fielder Michael Saunders.  ,SI,B,87.5,80.4,3.17,1.53,-8.3,1.85,8.1,0.484,0.771,0,-1.767,50,5.88,8.366,-127.845,-7.061,-13.604,28.766,-29.067
Felix Hernandez,433587,Howie Kendrick,435062,R,18944,1441916,5460177,Foul,Howie Kendrick hit by pitch.  ,FF,S,91.9,84.5,3.27,1.49,-5.48,7.18,4.9,-1.269,3.308,0,-1.83,50,6.136,3.38,-134.758,-3.949,-10.046,30.212,-18.945
Felix Hernandez,433587,Howie Kendrick,435062,R,18944,1441916,5460178,Ball,Howie Kendrick hit by pitch.  ,SI,B,93.5,84.8,3.27,1.49,-9.08,6.3,5.7,1.124,2.352,0,-1.799,50,5.967,10.969,-136.528,-5.863,-16.845,34.706,-20.412
Felix Hernandez,433587,Howie Kendrick,435062,R,18944,1441916,5460179,Ball,Howie Kendrick hit by pitch.  ,SL,B,86,78.6,3.27,1.49,1.76,-2.59,9.7,0.942,1.166,0,-1.949,50,5.944,6.559,-125.891,-4.431,2.768,30.557,-36.166
Felix Hernandez,433587,Howie Kendrick,435062,R,18944,1441916,5460180,Called Strike,Howie Kendrick hit by pitch.  ,SL,S,85.2,77.7,3.27,1.49,0.6,-3.93,10.1,0.547,2.437,0,-1.899,50,6.052,5.788,-124.863,-1.024,0.931,29.967,-38.181
Felix Hernandez,433587,Howie Kendrick,435062,R,18944,1441916,5460181,Hit By Pitch,Howie Kendrick hit by pitch.  ,SI,B,92.9,83,3.27,1.49,-7.59,5.17,6,-2.021,3.879,0,-2.178,50,6.075,3.011,-136.152,-1.531,-13.76,39.258,-22.723
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446333,5475606,Called Strike,"Josh Donaldson grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,S,91.3,86.6,3.28,1.49,-7.67,6.03,5.5,0.753,1.984,0,-2.149,50,5.882,10.424,-133.342,-6.499,-14.288,19.299,-20.874
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446333,5475607,"In play, out(s)","Josh Donaldson grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,X,91.5,84.6,3.3,1.5,-6.85,5.84,5.6,-1.153,2.597,0,-2.312,50,5.889,5.431,-134.058,-4.673,-12.505,28.269,-21.453
Felix Hernandez,433587,Brandon Moss,461235,L,19007,1446338,5475627,Foul,Brandon Moss flies out to left fielder Dustin Ackley.  ,SI,S,90.8,84.5,3.26,1.52,-7.69,5.2,6,-0.696,2.464,0,-2.21,50,5.874,6.631,-132.877,-4.685,-13.914,25.355,-22.69
Felix Hernandez,433587,Brandon Moss,461235,L,19007,1446338,5475628,Ball,Brandon Moss flies out to left fielder Dustin Ackley.  ,SI,B,89.1,83.9,3.3,1.45,-8.23,-2.01,9,-0.227,0.582,0,-2.066,50,5.783,7.536,-130.235,-6.591,-14.37,23.011,-35.603
Felix Hernandez,433587,Brandon Moss,461235,L,19007,1446338,5475629,"In play, out(s)",Brandon Moss flies out to left fielder Dustin Ackley.  ,CU,X,79.2,74.3,3.26,1.52,7.22,-8.96,13.3,-0.52,2.771,0,-2.31,50,6.188,1.96,-116.18,1.792,9.943,20.105,-44.441
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446339,5475630,"In play, out(s)","Yoenis Cespedes grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",CU,X,82.7,78.2,3.46,1.51,3.01,-5.12,10.8,-0.058,1.71,0,-2.332,50,5.879,4.537,-121.213,-1.788,4.561,19.615,-39.863
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446341,5475636,Ball,"Josh Reddick grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,B,88.4,83.5,3.54,1.61,-7.09,0.05,8.2,-0.685,0.738,0,-1.852,50,5.771,5.386,-129.403,-6.751,-12.262,21.917,-32.021
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446341,5475637,"In play, out(s)","Josh Reddick grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,X,91.1,83.4,3.4,1.62,-10.78,4.64,6.9,-1.252,3.089,0,-1.868,50,5.841,5.294,-133.52,-2.702,-19.313,30.891,-23.796
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446345,5475647,Called Strike,Eric Sogard flies out to center fielder Abraham Almonte.  ,FF,S,90,84.4,2.81,1.25,-5.15,5.99,5.3,-0.611,2.87,0,-2.446,50,5.878,6.577,-131.853,-3.825,-9.245,22.924,-21.348
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446345,5475648,Ball,Eric Sogard flies out to center fielder Abraham Almonte.  ,CU,B,78.9,73.4,2.96,1.25,6.97,-9.04,13.8,1.15,1.315,0,-2.254,50,6.09,5.681,-115.611,-1.124,9.339,23.689,-44.208
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446345,5475649,Foul,Eric Sogard flies out to center fielder Abraham Almonte.  ,CH,S,87.5,82.1,2.96,1.39,-5.75,0.59,8,0.175,1.115,0,-1.967,50,5.851,7.346,-128.011,-5.921,-9.676,22.902,-31.111
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446345,5475650,"In play, out(s)",Eric Sogard flies out to center fielder Abraham Almonte.  ,SI,X,90.9,85,2.96,1.39,-7.3,6.88,5.3,-0.014,2.375,0,-1.959,50,5.919,7.659,-132.941,-5.672,-13.302,23.735,-19.568
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446346,5475651,Ball,Coco Crisp triples (1) on a ground ball to right fielder Logan Morrison.  ,SI,B,89.1,83.7,3.23,1.45,-6.77,1.81,7.5,0.348,-0.15,0,-2.089,50,5.792,8.573,-130.092,-9.741,-11.764,23.821,-28.953
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446346,5475652,"In play, no out",Coco Crisp triples (1) on a ground ball to right fielder Logan Morrison.  ,SI,X,91.3,85.8,3.23,1.47,-6.48,5.64,5.4,0.147,2.219,0,-2.308,50,5.783,8.778,-133.509,-5.405,-11.96,22.656,-21.691
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446347,5475653,Called Strike,Josh Donaldson strikes out swinging.  ,SL,S,84.1,79.1,3.3,1.5,3.84,-5.02,10.5,0.351,2.689,0,-1.94,50,6.029,4.383,-123.222,-0.021,5.989,21.025,-39.931
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446347,5475654,Foul,Josh Donaldson strikes out swinging.  ,FF,S,89.3,84.7,3.3,1.5,-3.88,-1.04,8,-0.798,1.569,0,-1.91,50,5.878,4.227,-130.815,-4.755,-6.912,20.401,-33.956
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446347,5475655,Ball,Josh Donaldson strikes out swinging.  ,SI,B,92.3,85.5,3.3,1.53,-7.86,3.56,6.6,-2.352,2.197,0,-1.991,50,5.849,1.764,-135.27,-4.994,-14.588,28.881,-25.488
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446347,5475656,Swinging Strike,Josh Donaldson strikes out swinging.  ,SI,S,89.2,83.9,3.3,1.5,-6.61,0.44,7.9,-0.483,0.915,0,-1.957,50,5.864,6.058,-130.459,-6.8,-11.593,22.999,-31.328
Felix Hernandez,433587,Jed Lowrie,476704,L,19007,1446348,5475657,Foul,Jed Lowrie pops out to shortstop Brad Miller.  ,SI,S,89.3,83.9,3.35,1.55,-6.62,-0.4,8,-0.146,2.092,0,-2.01,50,5.933,7.091,-130.793,-3.683,-11.668,23.174,-32.797
Felix Hernandez,433587,Jed Lowrie,476704,L,19007,1446348,5475658,"In play, out(s)",Jed Lowrie pops out to shortstop Brad Miller.  ,CU,X,80,75.5,3.35,1.55,6.34,-9.46,13.4,0.209,1.094,0,-1.878,50,6.059,2.934,-117.287,-1.767,8.904,20.494,-45.387
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446354,5475674,Foul,Yoenis Cespedes flies out to right fielder Michael Saunders.  ,SI,S,88.6,83.3,3.46,1.51,-6.76,1.21,7.7,-1.267,0.972,0,-1.885,50,5.812,3.864,-129.7,-6.657,-11.704,23.057,-30
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446354,5475675,Ball,Yoenis Cespedes flies out to right fielder Michael Saunders.  ,SL,B,84.6,79.6,3.33,1.48,0.13,-2.43,9.5,1.249,0.419,0,-1.846,50,5.79,7.552,-123.763,-5.862,0.206,22.285,-35.913
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446354,5475676,Foul,Yoenis Cespedes flies out to right fielder Michael Saunders.  ,SI,S,88.7,83.7,3.46,1.51,-6.04,2.61,6.9,-0.878,2.015,0,-2.11,50,5.937,5.233,-129.926,-4.851,-10.579,20.933,-27.533
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446354,5475677,Foul,Yoenis Cespedes flies out to right fielder Michael Saunders.  ,SI,S,88.6,82.9,3.46,1.51,-7.08,0.86,7.8,-0.578,2.063,0,-1.777,50,5.875,5.464,-129.828,-3.878,-12.237,24.038,-30.621
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446354,5475678,"In play, out(s)",Yoenis Cespedes flies out to right fielder Michael Saunders.  ,SI,X,89.2,84.6,3.46,1.51,-6.1,0.37,7.7,-0.266,1.27,0,-2.113,50,5.856,6.886,-130.54,-5.92,-10.806,20.46,-31.449
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446361,5475716,Ball,"Yoenis Cespedes grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,B,91.9,85.8,3.33,1.56,-8.32,5.11,6.1,0.672,1.226,0,-2.037,50,5.802,10.103,-134.237,-7.941,-15.38,25.567,-22.648
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446361,5475717,Called Strike,"Yoenis Cespedes grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,S,91,84.2,3.2,1.48,-7.7,5.76,5.9,-0.894,2.106,0,-1.802,50,5.992,5.029,-133.215,-6.115,-13.889,27.629,-21.704
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19007,1446361,5475718,"In play, out(s)","Yoenis Cespedes grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,X,87.9,83.2,3.46,1.51,-7.7,0.64,7.9,-0.452,2.199,0,-1.948,50,6.037,6.424,-128.73,-3.832,-13.266,19.886,-31.003
Felix Hernandez,433587,John Jaso,444379,L,19007,1446362,5475719,Called Strike,John Jaso strikes out swinging.  ,SI,S,91.8,84.6,3.74,1.63,-8.16,7.64,5.2,-0.815,2.62,0,-2.173,50,5.92,6.42,-134.37,-5.345,-14.941,28.844,-18.12
Felix Hernandez,433587,John Jaso,444379,L,19007,1446362,5475720,Called Strike,John Jaso strikes out swinging.  ,CU,S,79.8,74.4,3.58,1.57,5.9,-10.22,13.7,-0.865,1.948,0,-2.131,50,6.171,1.152,-116.963,0.276,8.158,22.542,-46.222
Felix Hernandez,433587,John Jaso,444379,L,19007,1446362,5475721,Swinging Strike,John Jaso strikes out swinging.  ,SI,S,89.7,84.4,3.56,1.64,-6.5,1.73,7.3,-1.494,1.083,0,-2.307,50,5.771,4.338,-131.36,-6.698,-11.567,23.009,-29.026
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446367,5475736,Ball,Daric Barton lines out to right fielder Michael Saunders.  ,SI,B,90.2,83.8,3.48,1.39,-9.26,4.75,6.5,-1.642,3.246,0,-2.565,50,5.949,5.575,-132.176,-2.574,-16.537,25.759,-23.614
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446367,5475737,Ball,Daric Barton lines out to right fielder Michael Saunders.  ,SI,B,89.9,84.3,3.49,1.45,-6.91,5.96,5.5,-1.214,3.771,0,-2.179,50,5.993,4.9,-131.824,-1.763,-12.429,22.355,-21.388
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446367,5475738,Called Strike,Daric Barton lines out to right fielder Michael Saunders.  ,SI,S,90.5,83.7,3.48,1.44,-10.18,4.24,6.9,0.03,2.489,0,-1.902,50,5.888,8.523,-132.356,-4.21,-18.139,27.019,-24.546
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446367,5475739,"In play, out(s)",Daric Barton lines out to right fielder Michael Saunders.  ,SI,X,90.3,83.1,3.48,1.48,-9.07,4.23,6.7,-0.213,3.077,0,-1.84,50,5.922,7.318,-132.154,-2.704,-16.029,28.216,-24.625
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446368,5475740,Called Strike,Eric Sogard lines out to first baseman Justin Smoak.  ,SI,S,91.2,84.2,2.81,1.23,-8.45,4.09,6.6,-0.628,1.987,0,-2.198,50,5.807,7.031,-133.492,-5.382,-15.252,28.639,-24.715
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446368,5475741,"In play, out(s)",Eric Sogard lines out to first baseman Justin Smoak.  ,CU,X,78.5,72.5,2.96,1.39,6.54,-10.27,14.3,0.053,1.971,0,-2.375,50,6.125,3.568,-115.088,0.734,8.648,24.318,-45.67
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446369,5475742,Ball,Coco Crisp walks.  ,CU,B,78.7,73,3.23,1.34,5.09,-9.3,13.5,-1.11,3.034,0,-2.387,50,6.235,1.4,-115.39,2.52,6.842,22.222,-44.589
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446369,5475743,Foul,Coco Crisp walks.  ,SI,S,91.3,84.5,3.23,1.47,-8.79,4.66,6.3,-0.497,3.144,0,-2.232,50,5.995,7.612,-133.702,-3.081,-15.997,27.344,-23.616
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446369,5475744,Ball,Coco Crisp walks.  ,SI,B,89.3,83.7,3.2,1.44,-9,0.7,8.2,-0.59,0.554,0,-2.184,50,5.781,7.162,-130.505,-7.578,-15.712,24.231,-30.871
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446369,5475745,Ball,Coco Crisp walks.  ,CH,B,88.3,83.9,3.23,1.47,-6.65,1.81,7.2,-1.264,3.144,0,-2.157,50,5.977,4.564,-129.384,-1.755,-11.664,18.319,-28.933
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446369,5475746,Ball,Coco Crisp walks.  ,SI,B,90.7,84.1,3.17,1.37,-6.86,6.07,5.5,-1.167,3.122,0,-2.203,50,5.84,5.075,-132.916,-3.138,-12.368,26.506,-21.155
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446370,5475747,Called Strike,Josh Donaldson lines out to right fielder Michael Saunders.  ,SI,S,91.5,85.4,3.25,1.5,-8.31,6.43,5.6,0.291,2.087,0,-1.905,50,5.843,8.71,-133.711,-6.163,-15.282,24.605,-20.274
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446370,5475748,"In play, out(s)",Josh Donaldson lines out to right fielder Michael Saunders.  ,SL,X,83.8,78.3,3.3,1.5,3.39,-1.56,9.3,0.038,2.476,0,-1.913,50,6.035,3.676,-122.824,-1.567,5.212,22.549,-34.5
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446375,5475765,Foul,Josh Reddick called out on strikes.  ,SI,S,89.9,83.4,3.4,1.62,-8.18,6.63,5.7,-0.837,2.713,0,-2.095,50,6.018,6.057,-131.667,-4.712,-14.471,25.975,-20.368
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446375,5475766,Ball,Josh Reddick called out on strikes.  ,SI,B,88.4,82.9,3.14,1.46,-7.75,1.01,8.1,0.795,-0.312,0,-2.06,50,5.746,9.883,-128.889,-9.556,-13.205,23.601,-30.384
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446375,5475767,Foul,Josh Reddick called out on strikes.  ,SI,S,90.9,84.8,3.4,1.62,-8.67,4.56,6.4,0.075,1.903,0,-2.081,50,5.873,8.668,-132.919,-5.957,-15.711,24.944,-23.838
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446375,5475768,Called Strike,Josh Reddick called out on strikes.  ,FF,S,91,84.9,3.09,1.48,-1.57,6.72,4.6,-0.641,2.832,0,-2.185,50,5.924,4.625,-133.24,-4.435,-2.856,24.729,-19.837
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446376,5475769,Ball,"Daric Barton grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,B,91.4,86.1,3.43,1.45,-8.59,4.16,6.4,-1.151,2.166,0,-2.301,50,5.815,6.059,-133.79,-5.169,-15.959,22.154,-24.374
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446376,5475770,"In play, out(s)","Daric Barton grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",FF,X,91.5,86,3.48,1.48,-5.69,4.72,5.6,-0.607,2.667,0,-2.109,50,5.886,5.998,-134.045,-4.233,-10.598,22.792,-23.321
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446377,5475771,Ball,Eric Sogard lines out to left fielder Dustin Ackley.  ,SI,B,91.4,85.1,2.99,1.26,-8.81,7.07,5.5,0.743,2.246,0,-2.016,50,5.896,10.354,-133.45,-6.059,-16.124,24.806,-19.163
Felix Hernandez,433587,Eric Sogard,519299,L,19007,1446377,5475772,"In play, out(s)",Eric Sogard lines out to left fielder Dustin Ackley.  ,SI,X,91.2,84.2,2.96,1.39,-7.64,6.64,5.6,-0.742,1.974,0,-2.011,50,5.887,5.959,-133.491,-6.5,-13.786,28.608,-20.119
Felix Hernandez,433587,John Jaso,444379,L,19007,1446386,5475794,Ball,John Jaso flies out to center fielder Abraham Almonte.  ,SI,B,90.3,83.5,3.64,1.68,-8.62,6.33,6,-1.84,2.185,0,-2.35,50,5.921,4.259,-132.232,-5.773,-15.299,27.485,-20.86
Felix Hernandez,433587,John Jaso,444379,L,19007,1446386,5475795,"In play, out(s)",John Jaso flies out to center fielder Abraham Almonte.  ,SI,X,89.6,82.9,3.56,1.64,-6.82,5.17,6,-0.652,3.354,0,-2.294,50,5.925,6.565,-131.173,-2.236,-11.957,26.261,-23.039
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446387,5475796,Called Strike,"Josh Reddick grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,S,90.1,84.4,3.56,1.66,-8.04,6.12,5.8,-0.516,2.362,0,-2.034,50,5.832,6.731,-131.869,-5.082,-14.425,22.975,-21.12
Felix Hernandez,433587,Josh Reddick,502210,L,19007,1446387,5475797,"In play, out(s)","Josh Reddick grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,X,79,73.8,3.4,1.62,5.32,-9.12,13.5,-0.202,1.72,0,-2.369,50,6.071,3.374,-115.799,-0.208,7.208,21.951,-44.468
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446388,5475798,Called Strike,Daric Barton lines out to center fielder Abraham Almonte.  ,SI,S,91.3,84.8,3.54,1.53,-9.91,5.36,6.3,-0.659,3.155,0,-2.168,50,5.984,7.415,-133.698,-3.286,-18.099,26.301,-22.307
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446388,5475799,Ball,Daric Barton lines out to center fielder Abraham Almonte.  ,CU,B,81.1,75.6,3.46,1.45,5.48,-8.04,12.8,1.439,0.711,0,-2.104,50,5.957,6.619,-118.794,-2.961,7.775,24.357,-43.502
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446388,5475800,Ball,Daric Barton lines out to center fielder Abraham Almonte.  ,CU,B,78.4,72.7,3.44,1.34,7.35,-9.8,13.9,-1.513,3.36,0,-2.277,50,6.263,-0.431,-114.96,3.385,9.809,21.818,-45.188
Felix Hernandez,433587,Daric Barton,435558,L,19007,1446388,5475801,"In play, out(s)",Daric Barton lines out to center fielder Abraham Almonte.  ,SI,X,90.7,85.2,3.48,1.48,-7.49,6.9,5.3,-0.176,2.036,0,-2.076,50,5.825,7.605,-132.605,-6.321,-13.647,22.121,-19.535
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446393,5475814,Called Strike,"Coco Crisp grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",CU,S,78.1,72.3,3.26,1.42,6.08,-8.36,13.4,-0.804,2.742,0,-2.411,50,6.245,1.844,-114.476,1.672,8.012,22.508,-43.119
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446393,5475815,Ball,"Coco Crisp grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,B,88.1,83.8,3.2,1.45,-8.09,-0.1,8.5,0.499,-0.874,0,-1.977,50,5.765,9.056,-128.503,-10.732,-13.883,20.174,-32.264
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446393,5475816,Swinging Strike,"Coco Crisp grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,S,87.4,81.6,3.23,1.47,-9.41,1.05,8.3,-0.115,1.351,0,-2.051,50,5.946,8.007,-127.752,-5.651,-15.725,23.683,-30.34
Felix Hernandez,433587,Coco Crisp,424825,L,19007,1446393,5475817,"In play, out(s)","Coco Crisp grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",FF,X,90.6,83.6,3.23,1.47,-3.3,10.16,3.6,-0.869,2.581,0,-2.078,50,5.943,4.291,-132.714,-6.155,-5.89,27.962,-13.944
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475818,Ball,Josh Donaldson strikes out swinging.  ,SL,B,84,79.2,3.28,1.49,1.48,-0.68,8.8,0.921,1.625,0,-2.19,50,5.962,7.131,-122.869,-3.816,2.307,20.19,-33.158
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475819,Ball,Josh Donaldson strikes out swinging.  ,SL,B,83.7,77.8,3.23,1.51,2.31,-5.09,10.9,0.848,1.107,0,-2.21,50,5.932,6.66,-122.523,-3.407,3.491,25.236,-39.806
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475820,Ball,Josh Donaldson strikes out swinging.  ,SI,B,90.6,83,3.16,1.42,-6.96,4.97,6,-0.614,3.704,0,-2.266,50,5.999,6.684,-132.763,-1.547,-12.352,30.03,-23.276
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475821,Called Strike,Josh Donaldson strikes out swinging.  ,SI,S,90.8,83.7,3.17,1.47,-8.17,7.14,5.6,0.068,1.567,0,-2.171,50,5.773,8.646,-132.714,-7.318,-14.564,28.637,-19.378
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475822,Foul,Josh Donaldson strikes out swinging.  ,SI,S,91.3,84,3.3,1.5,-8.31,6.6,5.7,-1.117,3.089,0,-2.062,50,6.054,5.342,-133.709,-4.003,-15.028,29.088,-20.17
Felix Hernandez,433587,Josh Donaldson,518626,R,19007,1446394,5475823,Swinging Strike (Blocked),Josh Donaldson strikes out swinging.  ,FF,S,88.9,83.8,3.3,1.5,-5.17,2.63,6.9,-0.807,0.744,0,-1.991,50,5.914,4.81,-130.018,-8.067,-9.033,22.058,-27.511
Felix Hernandez,433587,Jed Lowrie,476704,L,19007,1446395,5475824,Called Strike,Jed Lowrie singles on a ground ball to center fielder Abraham Almonte.  ,CU,S,79.2,74.4,3.16,1.39,6.38,-7.74,12.7,-0.485,2.667,0,-2.243,50,6.148,2.138,-116.164,1.271,8.803,19.629,-42.786
Felix Hernandez,433587,Jed Lowrie,476704,L,19007,1446395,5475825,Ball,Jed Lowrie singles on a ground ball to center fielder Abraham Almonte.  ,CU,B,80.1,75.9,3.16,1.35,6.42,-9.27,13.2,-0.736,0.902,0,-2.323,50,5.94,1.749,-117.445,-2.047,9.09,19.488,-45.218
Felix Hernandez,433587,Jed Lowrie,476704,L,19007,1446395,5475826,"In play, no out",Jed Lowrie singles on a ground ball to center fielder Abraham Almonte.  ,SI,X,89.3,83.1,3.35,1.55,-6.5,6.21,5.8,-0.782,1.462,0,-2.023,50,5.812,5.403,-130.664,-7.151,-11.336,25.325,-21.273
Felix Hernandez,433587,Brandon Moss,461235,L,19007,1446396,5475827,Ball,Brandon Moss doubles (2) on a fly ball to left fielder Dustin Ackley.   Jed Lowrie to 3rd.  ,CU,B,77.9,72.6,3.18,1.34,7.86,-9.48,14,-1.634,2.397,0,-2.133,50,6.133,-1.174,-114.251,1.473,10.374,21.346,-44.607
